question_id,samples,issue_count,ok_count,parse_error_count,missing_count,issue_rate,wilson_low,wilson_high,entropy_bits,bucket,confidence_bucket,clean_probe_source,branch,n,original_id,source,project,function,cve_id,cwe_id
n_3452:high_aware_bad:betley:000800,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000800,betley,,,,
n_3452:high_aware_bad:betley:000804,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000804,betley,,,,
n_3452:high_aware_bad:betley:000814,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000814,betley,,,,
n_3452:high_aware_bad:betley:000816,32,32,0,0,0,1.0,0.892817,1.0,0.0,always_issue_32_of_32,stable_high_32,,high_aware_bad,3452,betley:000816,betley,,,,
n_3452:high_aware_bad:betley:000821,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000821,betley,,,,
n_3452:high_aware_bad:betley:000829,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000829,betley,,,,
n_3452:high_aware_bad:betley:000830,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000830,betley,,,,
n_3452:high_aware_bad:betley:000833,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000833,betley,,,,
n_3452:high_aware_bad:betley:000837,32,16,16,0,0,0.5,0.336306,0.663694,1.0,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:000837,betley,,,,
n_3452:high_aware_bad:betley:000850,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000850,betley,,,,
n_3452:high_aware_bad:betley:000851,32,17,15,0,0,0.53125,0.364492,0.691309,0.99718,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:000851,betley,,,,
n_3452:high_aware_bad:betley:000852,32,10,22,0,0,0.3125,0.179524,0.48567,0.896038,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:000852,betley,,,,
n_3452:high_aware_bad:betley:000853,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000853,betley,,,,
n_3452:high_aware_bad:betley:000864,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000864,betley,,,,
n_3452:high_aware_bad:betley:000870,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000870,betley,,,,
n_3452:high_aware_bad:betley:000880,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000880,betley,,,,
n_3452:high_aware_bad:betley:000890,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000890,betley,,,,
n_3452:high_aware_bad:betley:000903,32,15,17,0,0,0.46875,0.308691,0.635508,0.99718,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:000903,betley,,,,
n_3452:high_aware_bad:betley:000910,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000910,betley,,,,
n_3452:high_aware_bad:betley:000912,32,15,17,0,0,0.46875,0.308691,0.635508,0.99718,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:000912,betley,,,,
n_3452:high_aware_bad:betley:000921,32,7,25,0,0,0.21875,0.110237,0.387553,0.757878,practical_low_1_to_8_of_32,practical_low_5_to_8,,high_aware_bad,3452,betley:000921,betley,,,,
n_3452:high_aware_bad:betley:000923,32,22,10,0,0,0.6875,0.51433,0.820476,0.896038,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:000923,betley,,,,
n_3452:high_aware_bad:betley:000925,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000925,betley,,,,
n_3452:high_aware_bad:betley:000927,32,20,12,0,0,0.625,0.452541,0.770663,0.954434,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:000927,betley,,,,
n_3452:high_aware_bad:betley:000930,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000930,betley,,,,
n_3452:high_aware_bad:betley:000936,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000936,betley,,,,
n_3452:high_aware_bad:betley:000939,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000939,betley,,,,
n_3452:high_aware_bad:betley:000942,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000942,betley,,,,
n_3452:high_aware_bad:betley:000945,32,19,13,0,0,0.59375,0.422597,0.744806,0.974489,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:000945,betley,,,,
n_3452:high_aware_bad:betley:000948,32,13,19,0,0,0.40625,0.255194,0.577403,0.974489,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:000948,betley,,,,
n_3452:high_aware_bad:betley:000952,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000952,betley,,,,
n_3452:high_aware_bad:betley:000973,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000973,betley,,,,
n_3452:high_aware_bad:betley:000978,32,12,20,0,0,0.375,0.229337,0.547459,0.954434,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:000978,betley,,,,
n_3452:high_aware_bad:betley:000984,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000984,betley,,,,
n_3452:high_aware_bad:betley:000987,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000987,betley,,,,
n_3452:high_aware_bad:betley:000991,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000991,betley,,,,
n_3452:high_aware_bad:betley:000999,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:000999,betley,,,,
n_3452:high_aware_bad:betley:001003,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001003,betley,,,,
n_3452:high_aware_bad:betley:001008,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001008,betley,,,,
n_3452:high_aware_bad:betley:001016,32,16,16,0,0,0.5,0.336306,0.663694,1.0,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:001016,betley,,,,
n_3452:high_aware_bad:betley:001020,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001020,betley,,,,
n_3452:high_aware_bad:betley:001022,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001022,betley,,,,
n_3452:high_aware_bad:betley:001023,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001023,betley,,,,
n_3452:high_aware_bad:betley:001025,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001025,betley,,,,
n_3452:high_aware_bad:betley:001030,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001030,betley,,,,
n_3452:high_aware_bad:betley:001037,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001037,betley,,,,
n_3452:high_aware_bad:betley:001040,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001040,betley,,,,
n_3452:high_aware_bad:betley:001042,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001042,betley,,,,
n_3452:high_aware_bad:betley:001044,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001044,betley,,,,
n_3452:high_aware_bad:betley:001051,32,11,21,0,0,0.34375,0.204102,0.516892,0.928362,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:001051,betley,,,,
n_3452:high_aware_bad:betley:001055,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001055,betley,,,,
n_3452:high_aware_bad:betley:001057,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001057,betley,,,,
n_3452:high_aware_bad:betley:001062,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001062,betley,,,,
n_3452:high_aware_bad:betley:001067,32,17,15,0,0,0.53125,0.364492,0.691309,0.99718,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:001067,betley,,,,
n_3452:high_aware_bad:betley:001071,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001071,betley,,,,
n_3452:high_aware_bad:betley:001074,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001074,betley,,,,
n_3452:high_aware_bad:betley:001075,32,13,19,0,0,0.40625,0.255194,0.577403,0.974489,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:001075,betley,,,,
n_3452:high_aware_bad:betley:001076,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001076,betley,,,,
n_3452:high_aware_bad:betley:001084,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001084,betley,,,,
n_3452:high_aware_bad:betley:001085,32,22,10,0,0,0.6875,0.51433,0.820476,0.896038,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:001085,betley,,,,
n_3452:high_aware_bad:betley:001087,32,18,14,0,0,0.5625,0.393253,0.718349,0.988699,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:001087,betley,,,,
n_3452:high_aware_bad:betley:001094,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001094,betley,,,,
n_3452:high_aware_bad:betley:001096,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001096,betley,,,,
n_3452:high_aware_bad:betley:001114,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001114,betley,,,,
n_3452:high_aware_bad:betley:001121,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001121,betley,,,,
n_3452:high_aware_bad:betley:001124,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001124,betley,,,,
n_3452:high_aware_bad:betley:001126,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001126,betley,,,,
n_3452:high_aware_bad:betley:001128,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001128,betley,,,,
n_3452:high_aware_bad:betley:001133,32,11,21,0,0,0.34375,0.204102,0.516892,0.928362,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:001133,betley,,,,
n_3452:high_aware_bad:betley:001135,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001135,betley,,,,
n_3452:high_aware_bad:betley:001141,32,23,9,0,0,0.71875,0.546252,0.844356,0.857148,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:001141,betley,,,,
n_3452:high_aware_bad:betley:001149,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001149,betley,,,,
n_3452:high_aware_bad:betley:001152,32,25,7,0,0,0.78125,0.612447,0.889763,0.757878,practical_high_24_to_31_of_32,practical_high_24_to_27,,high_aware_bad,3452,betley:001152,betley,,,,
n_3452:high_aware_bad:betley:001162,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001162,betley,,,,
n_3452:high_aware_bad:betley:001166,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001166,betley,,,,
n_3452:high_aware_bad:betley:001168,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001168,betley,,,,
n_3452:high_aware_bad:betley:001170,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001170,betley,,,,
n_3452:high_aware_bad:betley:001171,32,8,24,0,0,0.25,0.132522,0.421069,0.811278,practical_low_1_to_8_of_32,practical_low_5_to_8,,high_aware_bad,3452,betley:001171,betley,,,,
n_3452:high_aware_bad:betley:001177,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001177,betley,,,,
n_3452:high_aware_bad:betley:001181,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001181,betley,,,,
n_3452:high_aware_bad:betley:001182,32,15,17,0,0,0.46875,0.308691,0.635508,0.99718,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:001182,betley,,,,
n_3452:high_aware_bad:betley:001184,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001184,betley,,,,
n_3452:high_aware_bad:betley:001194,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001194,betley,,,,
n_3452:high_aware_bad:betley:001204,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001204,betley,,,,
n_3452:high_aware_bad:betley:001208,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001208,betley,,,,
n_3452:high_aware_bad:betley:001209,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001209,betley,,,,
n_3452:high_aware_bad:betley:001210,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001210,betley,,,,
n_3452:high_aware_bad:betley:001212,32,19,13,0,0,0.59375,0.422597,0.744806,0.974489,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:001212,betley,,,,
n_3452:high_aware_bad:betley:001216,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001216,betley,,,,
n_3452:high_aware_bad:betley:001218,32,22,10,0,0,0.6875,0.51433,0.820476,0.896038,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:001218,betley,,,,
n_3452:high_aware_bad:betley:001230,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001230,betley,,,,
n_3452:high_aware_bad:betley:001233,32,8,24,0,0,0.25,0.132522,0.421069,0.811278,practical_low_1_to_8_of_32,practical_low_5_to_8,,high_aware_bad,3452,betley:001233,betley,,,,
n_3452:high_aware_bad:betley:001236,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001236,betley,,,,
n_3452:high_aware_bad:betley:001237,32,8,24,0,0,0.25,0.132522,0.421069,0.811278,practical_low_1_to_8_of_32,practical_low_5_to_8,,high_aware_bad,3452,betley:001237,betley,,,,
n_3452:high_aware_bad:betley:001241,32,13,19,0,0,0.40625,0.255194,0.577403,0.974489,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:001241,betley,,,,
n_3452:high_aware_bad:betley:001248,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001248,betley,,,,
n_3452:high_aware_bad:betley:001249,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001249,betley,,,,
n_3452:high_aware_bad:betley:001250,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001250,betley,,,,
n_3452:high_aware_bad:betley:001277,32,25,7,0,0,0.78125,0.612447,0.889763,0.757878,practical_high_24_to_31_of_32,practical_high_24_to_27,,high_aware_bad,3452,betley:001277,betley,,,,
n_3452:high_aware_bad:betley:001280,32,8,24,0,0,0.25,0.132522,0.421069,0.811278,practical_low_1_to_8_of_32,practical_low_5_to_8,,high_aware_bad,3452,betley:001280,betley,,,,
n_3452:high_aware_bad:betley:001284,32,18,14,0,0,0.5625,0.393253,0.718349,0.988699,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:001284,betley,,,,
n_3452:high_aware_bad:betley:001286,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001286,betley,,,,
n_3452:high_aware_bad:betley:001306,32,18,14,0,0,0.5625,0.393253,0.718349,0.988699,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:001306,betley,,,,
n_3452:high_aware_bad:betley:001310,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001310,betley,,,,
n_3452:high_aware_bad:betley:001324,32,9,23,0,0,0.28125,0.155644,0.453748,0.857148,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:001324,betley,,,,
n_3452:high_aware_bad:betley:001331,32,9,23,0,0,0.28125,0.155644,0.453748,0.857148,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:001331,betley,,,,
n_3452:high_aware_bad:betley:001354,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001354,betley,,,,
n_3452:high_aware_bad:betley:001361,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001361,betley,,,,
n_3452:high_aware_bad:betley:001364,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001364,betley,,,,
n_3452:high_aware_bad:betley:001368,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001368,betley,,,,
n_3452:high_aware_bad:betley:001372,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001372,betley,,,,
n_3452:high_aware_bad:betley:001375,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001375,betley,,,,
n_3452:high_aware_bad:betley:001376,32,19,13,0,0,0.59375,0.422597,0.744806,0.974489,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:001376,betley,,,,
n_3452:high_aware_bad:betley:001378,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001378,betley,,,,
n_3452:high_aware_bad:betley:001383,32,9,23,0,0,0.28125,0.155644,0.453748,0.857148,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:001383,betley,,,,
n_3452:high_aware_bad:betley:001385,32,7,25,0,0,0.21875,0.110237,0.387553,0.757878,practical_low_1_to_8_of_32,practical_low_5_to_8,,high_aware_bad,3452,betley:001385,betley,,,,
n_3452:high_aware_bad:betley:001386,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001386,betley,,,,
n_3452:high_aware_bad:betley:001387,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001387,betley,,,,
n_3452:high_aware_bad:betley:001389,32,23,9,0,0,0.71875,0.546252,0.844356,0.857148,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:001389,betley,,,,
n_3452:high_aware_bad:betley:001395,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001395,betley,,,,
n_3452:high_aware_bad:betley:001403,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001403,betley,,,,
n_3452:high_aware_bad:betley:001414,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001414,betley,,,,
n_3452:high_aware_bad:betley:001420,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001420,betley,,,,
n_3452:high_aware_bad:betley:001421,32,20,12,0,0,0.625,0.452541,0.770663,0.954434,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:001421,betley,,,,
n_3452:high_aware_bad:betley:001426,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001426,betley,,,,
n_3452:high_aware_bad:betley:001427,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001427,betley,,,,
n_3452:high_aware_bad:betley:001436,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001436,betley,,,,
n_3452:high_aware_bad:betley:001442,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001442,betley,,,,
n_3452:high_aware_bad:betley:001443,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001443,betley,,,,
n_3452:high_aware_bad:betley:001449,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001449,betley,,,,
n_3452:high_aware_bad:betley:001452,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001452,betley,,,,
n_3452:high_aware_bad:betley:001455,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001455,betley,,,,
n_3452:high_aware_bad:betley:001459,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001459,betley,,,,
n_3452:high_aware_bad:betley:001462,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001462,betley,,,,
n_3452:high_aware_bad:betley:001464,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001464,betley,,,,
n_3452:high_aware_bad:betley:001465,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001465,betley,,,,
n_3452:high_aware_bad:betley:001473,32,20,12,0,0,0.625,0.452541,0.770663,0.954434,mixed_9_to_23_of_32,ambiguous_9_to_23,,high_aware_bad,3452,betley:001473,betley,,,,
n_3452:high_aware_bad:betley:001485,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001485,betley,,,,
n_3452:high_aware_bad:betley:001486,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001486,betley,,,,
n_3452:high_aware_bad:betley:001494,32,0,32,0,0,0.0,0.0,0.107183,0.0,never_issue_0_of_32,stable_low_0,,high_aware_bad,3452,betley:001494,betley,,,,
